date,trade_number_in_day,profit,points,direction,entry_hour,entry_weekday,entry_adx,entry_slope,entry_ma_distance,entry_vol_exp,entry_bb_width
2023-03-06,2,-135.0,-27.0,1,12,0,40.593539904238156,74.19909284281312,882.0607714859652,0.37946092455955427,0.012906808643299838
2023-03-07,1,-2895.0,-579.0,-1,12,1,20.26432539123308,-120.41865331979352,416.0396724350576,0.6708339685927733,0.006230387465012615
2023-03-07,2,765.0,153.0,1,17,1,21.385199065008873,39.22186173737282,156.9696959076391,1.9792498004788508,0.0032093287783449775
2023-03-08,1,10785.0,2157.0,1,10,2,25.016738551536395,63.591245896415785,88.34930212865584,1.6654632972322503,0.002862263206982587
2023-03-08,2,230.0,46.0,-1,14,2,20.823920839580456,-3.8663839192013256,91.5820833707694,0.6396148555708391,0.0016871310881309322
2023-03-09,1,-70.0,-14.0,-1,10,3,25.254574911971726,-43.66682388531626,267.6660377919907,1.1613745106568072,0.004552660723454981
2023-03-09,2,-35.0,-7.0,1,11,3,16.86641207444676,-89.48919307236793,77.14724847997422,1.3226875564929197,0.0037183281456398226
2023-03-09,3,-1895.0,-379.0,-1,13,3,13.072989034606062,-18.951281427551294,79.81392190884799,0.7768829938417812,0.004318159500091465
2023-03-09,4,-665.0,-133.0,1,16,3,23.311259649521407,13.558518443256617,285.6230690840748,0.46794571829667764,0.0048514874319995896
2023-03-10,1,-1500.0,-300.0,-1,10,4,43.46071373924374,-141.87067559710704,261.0411071353592,2.1222347206599177,0.00453424602667712
2023-03-10,2,230.0,46.0,1,13,4,13.646228403299647,35.493223326135194,169.83663050507312,0.6232037513235517,0.00392787846706364
2023-03-13,1,-6025.0,-1205.0,-1,10,0,33.52737577847957,-4.350461420050124,601.5505352721084,0.7424982554082344,0.010634792829827619
2023-03-13,2,265.0,53.0,1,11,0,27.361808290716674,80.46258311066777,490.6258580335998,0.9756097560975611,0.0082759447673909
2023-03-14,1,-3395.0,-679.0,1,11,1,20.372459389069828,151.72558711803867,280.71669914692757,1.3304227941176472,0.004680571695476243
2023-03-14,2,765.0,153.0,-1,12,1,13.412540410644647,-18.48549833765719,142.05800664940034,0.6600534147272032,0.0032044430542452662
2023-03-15,1,-230.0,-46.0,-1,10,2,35.107794713111915,-103.26187770356773,755.1429653761443,1.4369668246445497,0.014030769807029372
2023-03-15,0,9755.0,1951.0,1,13,2,22.34921316945277,-5.106438711896772,246.4257548476162,0.7617295308187673,0.004806107612163441
2023-03-17,1,3725.0,745.0,-1,10,4,38.66248741081488,-48.17800285687554,397.38322666767635,0.9475551051431467,0.007019899823101711
2023-03-17,2,-70.0,-14.0,1,13,4,29.783943271667773,21.53646703614504,224.85413185539073,0.6925279875032543,0.0036580289246298525
2023-03-20,1,5130.0,1026.0,-1,10,0,20.596746389866343,-9.676603415020509,72.57930062556989,1.1431027073485174,0.0021535924190728343
2023-03-20,2,-300.0,-60.0,1,16,0,24.140560543913715,40.56730871554464,175.92124132838217,1.6276477146042363,0.0031691698135746897
2023-03-22,1,-1000.0,-200.0,-1,10,2,25.897933402252956,-32.72033570811618,153.5472285960568,1.2027103331451159,0.0031017320214720514
2023-03-22,2,-100.0,-20.0,1,12,2,23.27392223002313,21.889572337735444,222.44171064905822,0.8903757076685538,0.003147489214146627
2023-03-23,0,18375.0,3675.0,-1,11,3,28.204264095122753,-35.29316534998361,663.9225766953314,0.7393658159319412,0.01022751642756222
2023-03-27,1,0.0,0.0,1,10,0,42.88600023525335,43.76694838737603,392.4083969267085,0.5607476635514018,0.005978052406903731
2023-03-27,0,-800.0,-160.0,-1,17,0,13.127075162162635,19.14705575373955,34.20727063398226,1.6981132075471697,0.0012406197205930942
2023-03-29,1,-1265.0,-253.0,1,10,2,41.94556353419918,-29.478465916676214,105.86624461915926,2.3209302325581396,0.0033078621336947367
2023-03-29,2,-170.0,-34.0,-1,11,2,26.89670489786221,50.10053366975626,216.2116584884934,0.8972884141331142,0.005663564777523541
2023-03-30,1,35.0,7.0,1,10,3,59.11626009461916,-41.213772975926986,557.6646157132636,1.3424605438296255,0.012902861557627975
2023-03-30,2,-2100.0,-420.0,-1,11,3,27.00588583091846,-20.62490569264628,215.88132961039082,0.40107816711590294,0.007826390741816427
2023-03-30,3,-35.0,-7.0,1,13,3,19.59989066054063,41.3674562961387,54.05398433931987,1.049278620948098,0.0017871374938049245
2023-03-31,1,7460.0,1492.0,-1,11,4,20.29827478618392,-74.30696155459736,286.5816775910207,0.7858363099860227,0.0044721280345148585
2023-03-31,2,-865.0,-173.0,1,16,4,26.838831315414694,5.0386590785929,225.7501255903917,1.1786542923433874,0.003832308700910765
2023-04-03,1,-635.0,-127.0,-1,11,0,29.680616955090112,-15.753729359741556,583.9850825610629,0.8001235712079086,0.010424813439812152
2023-04-03,2,395.0,79.0,1,13,0,15.739073312214973,11.822030346171232,109.9023548058176,0.891089108910891,0.0029085937000222707
2023-04-04,1,-1100.0,-220.0,1,10,1,40.7320193268261,11.998544578789733,276.2439169229474,1.3700918964076858,0.004838941740940476
2023-04-04,2,-900.0,-180.0,-1,12,1,25.095359464286812,-18.471073456894374,411.44903950576554,0.39399624765478425,0.00749272245912238
2023-04-05,1,5955.0,1191.0,-1,10,2,21.023021181828046,-43.221438220120035,298.685675690911,0.8509922637066936,0.004995426810217948
2023-04-05,2,730.0,146.0,1,13,2,25.33963719428884,-30.655371712957276,258.00243923280505,1.696808510638298,0.004742539603773212
2023-04-06,1,-535.0,-107.0,-1,10,3,21.473422045315452,2.139916595653631,85.65490447776392,1.25,0.001973781403409619
2023-04-06,2,-170.0,-34.0,1,13,3,9.804814721524961,-7.57919922482688,100.84060642309487,0.7255069980005712,0.0029153099398026047
2023-04-10,1,-535.0,-107.0,1,10,0,34.613222048185946,91.29621079412755,397.05325206165435,1.2391523713420787,0.005948282614090695
2023-04-10,2,-535.0,-107.0,-1,14,0,21.491882886603058,-17.693780941481236,100.55820956738899,0.8301008533747091,0.0016823536097797633
2023-04-11,0,18840.0,3768.0,1,10,1,52.85030749133271,155.17242119819275,741.024600921548,2.315875613747954,0.012610017701615055
2023-04-13,1,-195.0,-39.0,1,10,3,25.55198284975094,-75.0149745476665,63.58370771454065,2.4535472972972974,0.0023456346675449964
2023-04-13,2,785.0,157.0,-1,11,3,20.305960433565158,-21.26864801393822,74.40159842043067,0.7787059323233754,0.004687808890893358
2023-04-13,3,360.0,72.0,1,15,3,18.745962769368397,-4.028172827413073,166.68411988110165,0.7342874922215309,0.0026134815880871393
2023-04-14,1,-7420.0,-1484.0,-1,10,4,26.123006715802994,-213.8804633296968,796.9543371573673,1.6697801408248312,0.010686620123430678
2023-04-14,2,-295.0,-59.0,1,11,4,16.144268294999385,-8.09247744132881,261.1794335748127,0.7987783390109245,0.007632854967630984
2023-04-18,1,-5160.0,-1032.0,1,10,1,33.81473230634552,-106.34062544844346,191.26726369856624,1.312999814022689,0.009398000411215274
2023-04-18,2,-1565.0,-313.0,-1,11,1,29.36325469969912,-38.97041087580146,523.5469279253448,1.0451795597889046,0.012607796311524021
2023-04-19,1,3820.0,764.0,-1,10,2,46.02963857716849,-33.53056455423939,550.3063132116222,0.9408689970597843,0.01080005043842997
2023-04-19,2,-395.0,-79.0,1,12,2,32.341524970873834,-23.42088781882194,16.683551275345962,0.7326007326007326,0.001498441508981203
2023-04-20,1,-2975.0,-595.0,-1,10,3,23.304465051658486,-36.420088974089595,225.55773934168974,0.6329113924050633,0.008488733272065063
2023-04-20,2,-980.0,-196.0,1,12,3,18.25065612334151,-2.6438220741110854,166.71814543943037,0.5126118795768918,0.004148323100993932
2023-04-24,1,-2875.0,-575.0,-1,10,0,27.18410367140408,-10.049166042765137,270.184288209799,1.716158889317393,0.007436366338901158
2023-04-24,2,915.0,183.0,1,11,0,21.615401948209666,-22.330114508164115,282.08236279457924,0.7568541639850689,0.008029269043805132
2023-04-25,1,1405.0,281.0,-1,10,1,22.79738935753459,-110.04005615814822,268.4112039388565,2.675211908207567,0.005050602346812403
2023-04-25,2,-260.0,-52.0,1,13,1,21.624701632379182,3.764585082855774,102.32261204958195,0.6765783236371471,0.0027622398246141943
2023-04-26,1,2810.0,562.0,-1,10,2,32.50905918122216,-11.895611495274352,91.60803020934691,0.6495263870094722,0.003789597430899835
2023-04-26,2,-555.0,-111.0,1,13,2,14.833791302628232,-0.011376248730812222,3.426457375928294,0.8615738081562321,0.0014811596438341662
2023-04-27,1,-5030.0,-1006.0,1,11,3,20.210493547658405,73.95168442558497,428.52659563109046,0.634920634920635,0.006342484899005955
2023-04-27,2,-425.0,-85.0,-1,13,3,19.193520365540248,-45.04375654555042,291.5868785796629,0.8034800409416581,0.004034140051609412
2023-04-28,1,-3330.0,-666.0,-1,11,4,20.707427018920697,45.93540026352275,159.741601054091,0.8440973265244819,0.0056205941906203784
2023-04-28,2,295.0,59.0,1,12,4,23.94708691423688,-23.553723800490843,326.3101332972874,1.2030704815073272,0.010380579416753319
2023-05-02,1,13685.0,2737.0,-1,10,1,24.58030365771494,46.40880413152627,80.96854985936079,1.1393939393939394,0.004438132232602021
2023-05-02,2,0.0,0.0,1,14,1,33.66167238962676,-13.297222570487065,29.569842663011514,0.8360128617363344,0.0012814980935932341
2023-05-03,1,-2905.0,-581.0,1,10,2,21.71824384730092,-8.437344760051928,151.84461713547353,1.0497470489038787,0.003654678991136868
2023-05-03,2,-195.0,-39.0,-1,11,2,17.34871782687653,-9.253687741729664,268.4614395091485,0.9454756380510441,0.004922610443320681
2023-05-04,1,-7315.0,-1463.0,1,10,3,22.170517068045957,129.87527335755294,473.78462085555657,1.6819464033850493,0.006610304767963593
2023-05-04,2,135.0,27.0,-1,11,3,29.89676965548613,1.401471952936845,623.0820782879018,0.8223857067787703,0.010765662600205776
2023-05-05,0,16300.0,3260.0,1,10,4,29.454016725871476,-13.577454119280446,232.11934028670657,1.1581359816653933,0.005362975432287611
2023-05-09,1,-6700.0,-1340.0,-1,10,1,33.134699061709775,46.760914767859504,155.18651621424942,1.8333333333333333,0.0035060096224763942
2023-05-09,2,165.0,33.0,1,11,1,33.069325462770564,107.77344442997128,632.1443175183085,1.6419189034837236,0.008667020810206929
2023-05-10,1,-420.0,-84.0,-1,10,2,22.367266090636186,-37.36772511454183,179.95767097029602,1.16576297443842,0.004064091315968102
2023-05-10,0,4085.0,817.0,1,13,2,8.784424549590025,-21.158275639259955,44.3950073189626,0.40636042402826855,0.0017901083118068148
2023-05-12,1,-5945.0,-1189.0,-1,10,4,31.952392658561614,-43.54890606732806,324.042470968765,2.200328407224959,0.0060422621058092525
2023-05-12,2,-95.0,-19.0,1,11,4,30.517165936657502,13.080959208280547,497.86663935738034,1.2035704002303484,0.007696201464843795
2023-05-15,1,-2060.0,-412.0,1,10,0,34.61931075870861,35.61671480064979,122.19980746408692,2.013815090329437,0.002212188517741119
2023-05-15,2,195.0,39.0,-1,11,0,17.221121134043244,-8.591009753523394,94.20738955723937,0.6001224739742804,0.003169774641475919
2023-05-16,1,-6335.0,-1267.0,-1,10,1,21.443952208253744,66.09595712265582,10.14573325245874,1.579637890317502,0.0022686547818276366
2023-05-16,2,-2840.0,-568.0,1,10,1,35.723312382647606,108.8794919392094,598.2915560527763,1.4578214578214579,0.00858220903356751
2023-05-17,1,-2025.0,-405.0,1,10,2,35.83885751178971,189.1304463223205,595.2401194726408,2.3000195579894385,0.00801948999230641
2023-05-17,2,-260.0,-52.0,-1,12,2,15.723862785188706,8.067234573041787,104.41179543497856,0.8047808764940239,0.001838435816757216
2023-05-18,1,-1830.0,-366.0,-1,10,3,38.77521662416366,54.04552154132398,353.42018140343134,2.2201535955317664,0.007130521578426465
2023-05-18,2,-130.0,-26.0,1,11,3,17.775879044660783,70.50811558871646,150.72944240711513,0.598896769109535,0.0034048424475301947
2023-05-19,1,-4145.0,-829.0,1,10,4,43.50987354162549,7.467198389524128,346.2740635848313,1.2467532467532467,0.005099201881699468
2023-05-19,2,-620.0,-124.0,-1,11,4,23.429880021583987,-29.211470140056917,204.63030991589767,0.6398204012908657,0.00704672915770934
2023-05-22,1,-1240.0,-248.0,-1,11,0,22.240997404479046,-25.504596163315,222.74352010860457,0.7368294731789272,0.006629453844197743
2023-05-22,2,-490.0,-98.0,1,15,0,18.932456349333435,-4.0834781888115685,114.71486513619311,0.7414829659318638,0.0018803392993628986
2023-05-23,1,-2910.0,-582.0,-1,10,1,30.474593044567072,24.77649387429119,74.62978502095211,1.9141280882705687,0.002807079549710832
2023-05-23,2,-35.0,-7.0,1,11,1,21.206068085710758,34.5968925661582,242.13623925918364,0.689869484151647,0.0051202125948136895
2023-05-24,1,-5685.0,-1137.0,-1,10,2,30.788521396365038,-249.31244851008523,450.51211072149454,3.264567499095186,0.006727333009950741
2023-05-24,2,-1700.0,-340.0,1,12,2,17.871452749551786,86.87796825857367,140.4405079180724,2.2792607802874745,0.003094400904199712
2023-05-25,1,-4735.0,-947.0,1,10,3,44.825107241851825,18.111695182858966,625.219885935192,0.9699842022116903,0.012980860481804996
2023-05-25,2,-1505.0,-301.0,-1,11,3,24.315214727587556,-90.13829813481425,397.78014079405693,0.8164893617021277,0.005945892741445735
2023-05-26,1,-8560.0,-1712.0,1,10,4,35.648906687022276,82.74457133948454,695.2598098802555,1.1950523311132255,0.010455868905256882
2023-05-26,2,-560.0,-112.0,-1,12,4,33.6542815846813,-100.06669678809703,750.1141652285005,1.8724802150216513,0.009709563673161722
2023-05-29,1,-1440.0,-288.0,-1,11,0,22.870627636793305,-16.772511374554597,303.10043069228414,0.5918081295748325,0.005506693753590659
2023-05-29,2,-35.0,-7.0,1,12,0,16.05310235351447,0.8725708737329114,69.9382879336481,0.5447878470403352,0.0023187242594506626
2023-05-30,1,-10195.0,-2039.0,1,10,1,38.130232182745,27.845047036011238,399.52457376077655,2.156573116691285,0.005643110465908841
2023-05-30,2,1760.0,352.0,-1,11,1,44.46362448161882,-66.37392213905696,765.0757400151924,0.6747638326585694,0.012211979557931971
2023-05-31,1,-3495.0,-699.0,-1,10,2,27.68387299717306,-77.63215419728658,141.47138321082457,2.60263053009167,0.002861885218416305
2023-05-31,2,390.0,78.0,1,14,2,23.95040496322201,36.3512572022446,261.92830452436465,0.7190290817494848,0.003815172554807334
2023-06-01,1,-2415.0,-483.0,1,10,3,22.952617274887043,18.309712742833653,142.04686331446283,1.8402505873140171,0.0050548806464237464
2023-06-01,2,-750.0,-150.0,-1,11,3,15.345718986987148,-37.08905712325941,129.9771048402763,0.897025171624714,0.00268077530821646
2023-06-02,1,-1635.0,-327.0,1,10,4,68.88111923736099,116.63731744533288,738.7364445044368,1.57646615123515,0.010901862091898426
2023-06-02,2,130.0,26.0,-1,14,4,24.377113865240055,-35.80035718649742,199.03666649211664,1.070885305749924,0.0032431768211425203
2023-06-05,1,-815.0,-163.0,-1,11,0,22.56850609035617,41.11646795834531,384.41825278574834,1.0861154893251181,0.006465725865653043
2023-06-05,2,525.0,105.0,1,13,0,9.784001607397094,20.06637190503534,69.3059409512498,0.7746100053792361,0.001820773855667194
2023-06-06,1,9050.0,1810.0,1,10,1,25.396574015381542,4.376632337312913,140.68394684130908,1.3534675615212528,0.0022996255542293478
2023-06-06,2,-880.0,-176.0,-1,16,1,22.600759473694616,12.214207947341492,90.42826036075712,1.1000901713255185,0.0021116988892992115
2023-06-07,1,-2055.0,-411.0,1,10,2,54.019564531524814,64.34212337859208,364.3934112476127,0.9902912621359223,0.005956361225691191
2023-06-07,2,-1175.0,-235.0,-1,12,2,22.097359272838034,27.792047122959048,163.3110456346185,0.9704406023424429,0.004347873222261873
2023-06-09,1,3955.0,791.0,1,10,4,56.782332577264185,-33.62395846101572,407.40059574885527,1.166787702735415,0.008609502033587266
2023-06-09,2,-195.0,-39.0,-1,14,4,18.75392048423284,-39.39792703956482,127.59876803212683,0.673469387755102,0.0019523657604032143
2023-06-12,1,-2320.0,-464.0,1,10,0,20.17140472431283,-61.522742270404706,115.94811193880741,1.5426497277676952,0.005202778952354121
2023-06-12,2,-585.0,-117.0,-1,11,0,23.568347322195557,-12.44570091512287,330.8838630060782,0.9402882635552506,0.005640092809862166
2023-06-13,1,-1175.0,-235.0,1,10,1,23.80785953136905,-13.381118836405221,127.76257058384363,0.5558772437753329,0.002698932093092644
2023-06-13,2,655.0,131.0,-1,11,1,16.709514659564995,28.37005833000876,113.67070951039204,0.5515385908861611,0.003213181971430451
2023-06-14,1,2370.0,474.0,1,10,2,34.71647254551724,50.79064360144548,227.40885416566744,1.7208495882097963,0.006044170296812741
2023-06-14,2,-2340.0,-468.0,-1,15,2,38.27306905401949,-11.292890728014754,622.5427228022018,1.4264792032806093,0.008924198519429298
2023-06-15,1,-1990.0,-398.0,1,11,3,20.280134092247955,52.6401330253866,319.4870869461447,0.7407407407407407,0.004942483542806993
2023-06-15,2,30.0,6.0,-1,12,3,22.744291961082897,-47.028299106576014,154.12489881171496,0.9060773480662984,0.002859764747104555
2023-06-16,1,-3235.0,-647.0,-1,10,4,32.42583206724295,-45.10144963566563,326.54658240967547,0.8772819472616633,0.004451495746363709
2023-06-16,2,160.0,32.0,1,11,4,22.33376840693871,-12.090816129784798,258.02993118579616,0.6636451926189706,0.00492549187498172
2023-06-19,0,5930.0,1186.0,1,11,0,24.699055378026426,3.433233784744516,237.07658867057762,0.6174446717500465,0.0036821751908756284
2023-06-21,1,3015.0,603.0,1,12,2,20.240869951957556,38.63110401987797,80.28510773010203,0.7444551591128254,0.0024321513609564973
2023-06-21,2,-30.0,-6.0,-1,17,2,15.744073058553823,-10.452128813631134,11.57243712633499,0.6778370144706778,0.0010145301695186422
2023-06-22,1,6535.0,1307.0,-1,10,3,35.88018114136282,5.595287348114653,357.3335303447675,2.1139554087530965,0.006434762590197447
2023-06-22,2,1025.0,205.0,1,15,3,20.471829387170462,67.62131771311397,186.60996724286815,1.4675767918088738,0.0032353547779901707
2023-06-23,1,-5610.0,-1122.0,-1,10,4,20.06890135422809,-116.0357554241491,184.42840687470743,2.767875864961208,0.0036288497671329192
2023-06-23,2,-675.0,-135.0,1,12,4,25.0205884630258,43.39977921030368,370.3532641111233,0.8043364224514775,0.005070357912815313
2023-06-26,1,5770.0,1154.0,-1,10,0,24.52829326605419,24.312189026823035,109.01066086921492,2.0338983050847457,0.002512343674359288
2023-06-26,2,-125.0,-25.0,1,15,0,12.27525661671526,27.59885490516899,129.9855327603873,0.9612983770287141,0.0027583939267791127
2023-06-27,1,-9740.0,-1948.0,1,10,1,32.61950214645656,-11.698835765448166,411.3191525856091,1.3895907023749368,0.008195152036443177
2023-06-27,2,-1185.0,-237.0,-1,11,1,38.53437385760762,-73.28653308242792,866.2824390988098,0.6831599662637053,0.011455091909860013
2023-06-28,1,-320.0,-64.0,-1,10,2,23.74982172043617,20.85544006328564,108.7074745388527,1.538113548970821,0.0027137846488876224
2023-06-28,2,-480.0,-96.0,1,12,2,19.290493879748997,-40.509881801204756,60.08714625251014,1.0775681341719077,0.003142274285341678
2023-06-28,3,480.0,96.0,-1,14,2,12.089601536203338,-27.344734349258943,99.66868165056803,0.8977099236641222,0.0016367149263492448
2023-06-29,1,2725.0,545.0,1,10,3,30.538229344605472,117.77369315954274,434.14332259996445,1.2807881773399015,0.0056258677854724845
2023-06-29,2,-285.0,-57.0,-1,14,3,15.926064017917758,3.553116156399483,72.02198843509541,0.9599332220367279,0.00135001673292246
2023-06-30,1,-2180.0,-436.0,1,10,4,49.19504801420662,23.37094770814292,384.4209710722498,1.030315878736485,0.005725216314517688
2023-06-30,2,65.0,13.0,-1,12,4,15.487475691296801,36.13615253064199,130.11603869401733,0.9346768589298123,0.0034511943080884505
2023-07-03,1,5610.0,1122.0,1,10,0,30.440553205666117,15.831744262890425,385.8634991389699,1.588265048052605,0.006679745636574542
2023-07-03,2,-130.0,-26.0,-1,15,0,13.506961306709536,3.5597737874195445,82.57242848302121,0.8624376336421953,0.0015776541594787552
2023-07-04,1,-255.0,-51.0,-1,10,1,20.843717129168834,-42.56734452283126,229.3496695276699,1.5458937198067633,0.0033807740781542717
2023-07-04,2,-1505.0,-301.0,1,12,1,19.62224964277825,-5.842420118016889,37.46491856727516,0.9025207121452495,0.002618908348072868
2023-07-04,3,-740.0,-148.0,-1,14,1,18.975522175717472,-79.93301465350669,138.7441318621568,1.5871860211139426,0.0019476164179961922
2023-07-05,1,-4935.0,-987.0,-1,10,2,34.225866543202784,37.639998900005594,274.46475750466925,1.2257633162469357,0.0063951029203472304
2023-07-05,2,1280.0,256.0,1,11,2,27.20556774165058,92.80629629513714,410.2510052957223,1.1888661739267181,0.0059847625731121665
2023-07-06,1,5930.0,1186.0,-1,10,3,49.67612997952984,-32.983808308053995,550.3981001010688,1.042490118577075,0.008867919281855844
2023-07-06,2,65.0,13.0,1,14,3,28.96932301257042,22.478498234879225,166.32410229867673,0.3518416712479384,0.002430302240726016
2023-07-07,1,8365.0,1673.0,1,10,4,22.42573632989898,-68.95182091230527,187.80728364927927,1.0962118672477372,0.005652869338956595
2023-07-07,2,830.0,166.0,-1,16,4,22.50091568010149,-62.63623963028658,156.35980338358786,1.9686648501362396,0.0020204275518855546
2023-07-10,1,-65.0,-13.0,-1,10,0,52.60689560617436,14.2670439973881,166.3062712275423,1.1492243827834827,0.004096640233260635
2023-07-10,2,-1700.0,-340.0,1,11,0,22.789530063591197,-3.6666210342373233,62.761722232273314,0.6012252457615045,0.002516806824736397
2023-07-10,3,195.0,39.0,-1,14,0,16.43064607876535,-14.362427549203858,129.45505170794786,0.7187039764359352,0.0023913727686416092
2023-07-11,1,4360.0,872.0,-1,10,1,23.462564009451082,-0.41198313861968927,203.63778173120227,1.7827298050139275,0.004025255921734044
2023-07-11,2,645.0,129.0,1,12,1,23.940790283938107,35.64718072328833,361.1731818688568,1.216910312129593,0.004666523319769817
2023-07-12,1,450.0,90.0,1,10,2,28.054525940807903,4.56149339870899,422.3730740242172,0.9209982076382187,0.006870438391169189
2023-07-12,2,35.0,7.0,-1,13,2,22.365937387546072,-21.726081313827308,210.38138903031358,0.4471456479270675,0.003486063132612575
2023-07-13,1,8300.0,1660.0,1,10,3,27.934484518303535,39.48757203007699,279.19256902253255,1.6344174557431042,0.006444690152838577
2023-07-13,2,-290.0,-58.0,-1,13,3,25.99074457455294,16.976481343241176,18.144020611041924,0.7493984187005844,0.0015477124544743853
2023-07-14,0,6345.0,1269.0,-1,10,4,23.929500198922995,-98.49853350938065,295.1963421528926,1.2770658418029164,0.003816136510067152
2023-07-18,1,-2470.0,-494.0,-1,10,1,20.34228909331516,-65.94653940582066,204.26146142426296,0.9967497291440953,0.002800882598896259
2023-07-18,2,-95.0,-19.0,1,11,1,24.73690299614123,-13.226290148770204,149.90516059508082,0.7398873527905786,0.00515451190272973
2023-07-19,1,-3170.0,-634.0,-1,10,2,20.556359439519273,-99.51222127792425,269.61778155484353,2.1143777688280303,0.004136373080492027
2023-07-19,2,-1185.0,-237.0,1,11,2,12.39959746506461,-26.731438144954154,103.97337162750773,0.791801207356451,0.003479216230644172
2023-07-20,1,-1700.0,-340.0,1,10,3,34.94349223631128,-11.130634915665723,259.95111109124264,1.0576203542030431,0.004659180305237033
2023-07-20,2,1310.0,262.0,-1,11,3,19.30308310501965,-11.06805615106714,83.4420611099631,0.6203101550775387,0.00373581259028592
2023-07-21,1,4870.0,974.0,1,10,4,39.08448698299485,118.4643580376869,717.4282821350498,0.9922526817640047,0.008914560267431286
2023-07-21,2,-130.0,-26.0,-1,14,4,44.52199647016939,-24.399119596811943,23.02256923171808,1.3934084272006675,0.0007393513246330857
2023-07-24,1,-290.0,-58.0,1,12,0,46.46909989013271,65.83045876500546,627.5353077971959,1.292929292929293,0.009014601527735873
2023-07-24,2,-1540.0,-308.0,-1,14,0,40.682900089897174,-2.6835936891438905,64.17038714812952,0.7100085543199315,0.0014886409587252403
2023-07-24,3,30.0,6.0,1,17,0,26.122523710349405,58.106483047507936,250.57406781002646,1.8093819806403573,0.0033839455591594286
2023-07-25,1,-3685.0,-737.0,1,10,1,62.12592332035555,36.75784098895383,673.9686360441847,1.4119636440498837,0.010404335771412235
2023-07-25,2,355.0,71.0,-1,11,1,24.921535545656948,-39.069095502462005,190.39028465675074,0.4685258964143426,0.003288817806443371
2023-07-26,1,0.0,0.0,-1,10,2,31.27292493704071,-21.450876382848946,232.62506589715485,0.7217990569459558,0.003464511113909827
2023-07-26,0,3945.0,789.0,1,14,2,21.08936117854091,-30.900609346834244,117.93577072068001,0.7912885662431942,0.0023752570027791124
2023-07-28,1,-805.0,-161.0,1,10,4,31.684042477100807,-69.13518861102057,271.6359925393481,1.676300578034682,0.007922817866921512
2023-07-28,2,-355.0,-71.0,-1,11,4,15.524113177705066,18.653636352944886,172.75740255459095,0.7230271486847658,0.004160547583245091
2023-07-31,1,3140.0,628.0,1,10,0,38.879824546826484,11.709284211334307,416.4009583928273,1.590909090909091,0.008554506780539945
2023-07-31,2,-1090.0,-218.0,-1,14,0,27.43004055780272,-79.80628189785057,164.91772955138003,3.2815778430549725,0.002026516541708212
2023-08-01,1,480.0,96.0,-1,10,1,45.05330006766994,6.0352426339522935,463.6171610119054,1.7360735532720388,0.008359059891458732
2023-08-01,2,-640.0,-128.0,1,14,1,22.839548699839046,27.821601444273256,244.23740374669433,0.9759188846641318,0.003196079503354178
2023-08-02,1,2150.0,430.0,-1,10,2,36.503065654110614,-29.506851113634184,169.44878602167591,1.3018534863195057,0.00430316271945019
2023-08-02,2,610.0,122.0,1,14,2,10.210304525329722,6.218970436457312,27.647927778074518,0.6955966815571155,0.0013281456984850736
2023-08-03,1,-3205.0,-641.0,1,10,3,34.1504959433734,21.527595200255746,384.08009538947954,1.1741889985895626,0.00792394841652701
2023-08-03,2,-450.0,-90.0,-1,11,3,22.646766405315766,70.08030629588757,442.7974156597629,0.5840153581893502,0.008749302961098594
2023-08-04,1,-1765.0,-353.0,-1,10,4,34.3633014983756,35.70605569970212,183.82422279883758,1.304285509531317,0.005723558287294015
2023-08-04,2,2980.0,596.0,1,11,4,21.083731022428893,57.64470718050143,93.51640937331831,1.1728395061728396,0.004350045410116575
2023-08-07,1,0.0,0.0,-1,11,0,21.0496960324588,-7.4997393409430515,176.47723311238224,0.38637253622242523,0.004250891506597142
2023-08-07,2,1315.0,263.0,1,13,0,11.664246632819946,-7.084977579477709,64.0065769845678,1.0541813898704357,0.000822761791162672
2023-08-07,3,130.0,26.0,-1,16,0,16.75019468910593,0.755890546599403,53.64260980539257,1.0228509249183897,0.0010607912170488474
2023-08-08,1,-6505.0,-1301.0,-1,10,1,54.11780349733097,-44.381739961885614,718.0920877715398,0.9635036496350365,0.013292984033992048
2023-08-08,2,-995.0,-199.0,1,11,1,29.69152437540898,131.0195385819825,291.92184567207005,1.7919817377657299,0.004247410844637103
2023-08-09,1,2885.0,577.0,-1,10,2,20.61848633674676,-35.80880110699218,163.9552717624174,1.3673585983622167,0.0027616940818829664
2023-08-09,2,-100.0,-20.0,1,14,2,18.187651306205296,-3.0174054633826017,100.30771709169494,0.8240459304289091,0.0015325302073875423
2023-08-10,1,-610.0,-122.0,1,10,3,38.08905866026878,-1.002050248964224,222.34153432922903,1.409652076318743,0.004890710108626469
2023-08-10,2,320.0,64.0,-1,12,3,16.480829472691962,0.19460719774360768,141.82604783857823,0.8437566249735001,0.002381709084879021
2023-08-11,1,930.0,186.0,1,10,4,24.85684378880048,-13.97028249813593,105.50017761165509,0.8703258254974853,0.00416946215294698
2023-08-11,2,-65.0,-13.0,-1,12,4,16.398447981319837,-23.114043557900004,134.7343019589025,0.607689127738735,0.002192903715609094
2023-08-14,1,3970.0,794.0,-1,10,0,28.72786309216136,44.99413637170801,166.7384502486966,1.4407814407814408,0.005397594327086083
